,signal,date,open,high,low,close,volume,ema20,ema50,ema200,adx,rsi,max_high,min_low,close_above_ema50_cnt,close_below_ema50_cnt,ema50_above_ema200_cnt,ema50_below_ema200_cnt,entry_price,from,symbol,exit_price,to
374,BUY,2018-08-03 14:30:00+05:30,11350.9,11354.65,11350.0,11353.5,0,11337.731587043454,11327.25710888984,11311.246626667318,21.45743621339344,75.67959286288334,11351.4,11317.4,64,0,45,0,11354.65,2018-08-03 14:30:00+05:30,NIFTY 50_ema_adx_rsi_v3,11364.55,2018-08-07 11:20:00+05:30
375,BUY,2018-08-08 10:50:00+05:30,11419.45,11426.25,11419.45,11425.35,0,11403.905423014055,11398.330658447974,11381.09708943506,24.390960053159034,70.38855084729855,11422.65,11379.6,10,0,226,0,11426.25,2018-08-08 10:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,11441.55,2018-08-10 09:50:00+05:30
376,SELL,2018-08-13 14:50:00+05:30,11364.15,11367.55,11359.55,11359.65,0,11380.02854198642,11383.606042418673,11408.348853880221,24.121928164723244,32.181555316933384,11406.1,11363.85,0,5,0,71,11359.55,2018-08-13 14:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,11409.5,2018-08-14 09:40:00+05:30
377,BUY,2018-08-14 13:30:00+05:30,11443.45,11449.1,11440.95,11448.35,0,11433.437329473381,11419.091295592869,11410.6391992144,43.7428052473125,74.76714125624228,11445.7,11411.2,52,0,12,0,11449.1,2018-08-14 13:30:00+05:30,NIFTY 50_ema_adx_rsi_v3,11386.3,2018-08-16 09:30:00+05:30
378,SELL,2018-08-16 14:40:00+05:30,11389.85,11390.25,11370.95,11379.25,0,11401.938576014625,11412.716393973238,11416.937975753392,34.85786794478059,31.14641878668705,11421.9,11389.95,0,23,0,9,11370.95,2018-08-16 14:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,11448.7,2018-08-17 09:15:00+05:30
379,BUY,2018-08-17 10:15:00+05:30,11463.1,11469.75,11460.8,11467.15,0,11440.273930350777,11425.824085444588,11419.38567856593,39.21543073607425,72.76118229913351,11463.95,11376.4,13,0,6,0,11469.75,2018-08-17 10:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,11553.4,2018-08-24 12:10:00+05:30
380,BUY,2018-08-27 09:40:00+05:30,11651.2,11656.05,11648.05,11655.75,0,11598.829456240655,11578.550163842465,11564.205572363306,29.963686762794566,82.1369681900389,11654.0,11542.4,6,0,374,0,11656.05,2018-08-27 09:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,11680.75,2018-08-29 15:05:00+05:30
381,SELL,2018-08-30 14:15:00+05:30,11653.9,11654.05,11646.5,11650.65,0,11662.175849417834,11670.300120550415,11686.823739168836,23.065470862069564,34.62303346562855,11681.45,11651.85,0,20,0,51,11646.5,2018-08-30 14:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,11685.45,2018-08-30 15:20:00+05:30
382,SELL,2018-08-31 11:10:00+05:30,11672.85,11673.05,11650.35,11650.75,0,11680.500048393142,11680.992003656893,11685.788399723113,25.06343760634495,33.38093151301305,11726.7,11665.35,0,11,0,89,11650.35,2018-08-31 11:10:00+05:30,NIFTY 50_ema_adx_rsi_v3,11677.1,2018-08-31 15:00:00+05:30
383,SELL,2018-09-03 14:55:00+05:30,11635.0,11635.55,11608.2,11608.7,0,11657.614752238573,11675.352134312787,11682.009163795148,56.275566325467096,17.80961708955327,11693.8,11634.85,0,25,0,5,11608.2,2018-09-03 14:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,11496.35,2018-09-06 09:20:00+05:30
384,SELL,2018-09-06 12:45:00+05:30,11458.0,11462.45,11448.45,11448.6,0,11481.95332132775,11483.506821352381,11518.002998460375,20.8619055572991,30.311188615687783,11524.15,11456.65,0,5,0,204,11448.45,2018-09-06 12:45:00+05:30,NIFTY 50_ema_adx_rsi_v3,11497.4,2018-09-06 14:00:00+05:30
385,SELL,2018-09-10 11:50:00+05:30,11495.1,11496.5,11484.45,11484.45,0,11506.551023862788,11525.286407972384,11530.961443785556,35.603500669415205,33.18579818015307,11526.75,11489.5,0,30,0,7,11484.45,2018-09-10 11:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,11368.4,2018-09-12 14:00:00+05:30
386,BUY,2018-09-14 11:05:00+05:30,11462.85,11466.45,11460.35,11465.55,0,11446.437284904821,11406.2035097669,11392.105830810293,54.59427253830084,72.87659922872572,11464.85,11431.05,45,0,8,0,11466.45,2018-09-14 11:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,11412.15,2018-09-17 09:40:00+05:30
387,SELL,2018-09-18 10:35:00+05:30,11354.8,11358.15,11346.4,11346.65,0,11375.275626358067,11387.74304623287,11407.225682728602,20.022387180904275,31.77206296620008,11410.85,11347.9,0,14,0,57,11346.4,2018-09-18 10:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,11337.15,2018-09-21 09:40:00+05:30
388,SELL,2018-09-21 11:50:00+05:30,11295.0,11299.2,11286.7,11287.15,0,11308.73336175666,11302.956082344295,11325.928455339636,21.671115124605997,38.57716640509036,11335.5,11293.45,0,5,0,222,11286.7,2018-09-21 11:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,11287.75,2018-09-21 11:55:00+05:30
389,SELL,2018-09-21 12:40:00+05:30,11212.0,11229.8,11182.35,11182.7,0,11279.850822084982,11291.574994117193,11320.695166293746,26.448519443151724,17.304092597867637,11335.5,11212.4,0,5,0,232,11182.35,2018-09-21 12:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,11040.75,2018-09-25 11:00:00+05:30
390,SELL,2018-09-25 13:35:00+05:30,10955.3,10964.35,10928.85,10934.15,0,10988.174936404313,10992.149546974508,11071.709155251223,20.710552313501744,31.24620404424023,11037.75,10945.75,0,6,0,393,10928.85,2018-09-25 13:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,11036.85,2018-09-25 14:55:00+05:30
391,SELL,2018-09-27 12:40:00+05:30,11011.9,11018.45,11001.05,11001.8,0,11022.169012606772,11030.692520709146,11044.612892423724,20.478589192811455,37.344937763934745,11036.95,11003.4,0,27,0,501,11001.05,2018-09-27 12:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,11010.4,2018-09-28 11:30:00+05:30
392,SELL,2018-09-28 14:55:00+05:30,10877.25,10878.45,10850.35,10871.25,0,10921.757428594512,10951.519755332516,10995.517401336716,40.255764876960605,32.908244485160935,10998.85,10871.9,0,16,0,501,10850.35,2018-09-28 14:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,10920.65,2018-10-01 13:50:00+05:30
393,SELL,2018-10-03 14:50:00+05:30,10892.45,10892.55,10865.15,10875.1,0,10924.464562428235,10934.833762390486,10941.627271260482,20.641064917518722,26.540083979399256,10971.15,10878.35,0,8,0,6,10865.15,2018-10-03 14:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,10395.5,2018-10-09 09:15:00+05:30
394,SELL,2018-10-11 14:25:00+05:30,10243.85,10243.85,10205.5,10205.5,0,10268.383776562618,10275.02046933287,10333.900033880991,28.58850323039871,32.72999421599546,10335.6,10217.8,0,5,0,59,10205.5,2018-10-11 14:25:00+05:30,NIFTY 50_ema_adx_rsi_v3,10383.8,2018-10-12 09:15:00+05:30
395,BUY,2018-10-12 11:20:00+05:30,10442.35,10453.75,10442.1,10450.85,0,10417.487783349043,10366.408499287492,10344.884732757577,41.67755355728663,72.15347381612548,10448.85,10390.0,26,0,9,0,10453.75,2018-10-12 11:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,10534.9,2018-10-17 13:25:00+05:30
396,SELL,2018-10-19 10:45:00+05:30,10310.1,10310.3,10294.35,10302.9,0,10352.609581720775,10425.755572961138,10502.777754337689,45.56684832861504,28.533189080802046,10461.7,10307.85,0,56,0,21,10294.35,2018-10-19 10:45:00+05:30,NIFTY 50_ema_adx_rsi_v3,10343.85,2018-10-22 10:10:00+05:30
397,SELL,2018-10-22 15:00:00+05:30,10280.2,10280.2,10256.3,10258.2,0,10302.687125672812,10315.709405531828,10369.970122215249,24.30970102138708,24.030258590829405,10335.6,10277.25,0,22,0,147,10256.3,2018-10-22 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,10288.75,2018-10-24 09:15:00+05:30
398,SELL,2018-10-25 09:50:00+05:30,10130.1,10134.9,10126.1,10126.1,0,10168.118114428957,10178.37337699197,10218.424370669736,25.991029916364944,37.239903783476585,10243.75,10126.35,0,8,0,310,10126.1,2018-10-25 09:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,10166.6,2018-10-25 13:35:00+05:30
399,SELL,2018-10-26 09:35:00+05:30,10024.95,10024.95,10004.8,10007.5,0,10095.411370189317,10117.51130610598,10167.381065752137,26.501037011864348,20.442054070107915,10159.55,10012.6,0,5,0,382,10004.8,2018-10-26 09:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,10116.5,2018-10-26 12:35:00+05:30
400,SELL,2018-10-26 15:00:00+05:30,10052.35,10052.35,10027.05,10028.7,0,10063.62111804466,10076.245741461458,10123.682534751786,22.613084970934345,33.97509147989449,10108.1,10032.8,0,11,0,447,10027.05,2018-10-26 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,10087.2,2018-10-29 10:40:00+05:30
401,BUY,2018-10-29 14:45:00+05:30,10169.65,10203.1,10169.1,10202.65,0,10169.294411785984,10143.114365653766,10122.989310047304,34.99018124359929,65.20797105294488,10200.0,10150.45,51,0,16,0,10203.1,2018-10-29 14:45:00+05:30,NIFTY 50_ema_adx_rsi_v3,10175.8,2018-10-30 14:40:00+05:30
402,BUY,2018-10-31 12:05:00+05:30,10200.6,10226.25,10200.4,10219.15,0,10181.780605135857,10184.732482722291,10181.034991453233,22.02672759546318,63.65162339334298,10205.55,10126.5,7,0,134,0,10226.25,2018-10-31 12:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,10511.25,2018-11-06 14:15:00+05:30
403,SELL,2018-11-12 14:50:00+05:30,10515.75,10516.65,10503.05,10503.05,0,10528.231384721257,10550.940225147375,10562.160783335592,38.89921894368266,26.996826981337847,10550.1,10507.85,0,38,0,10,10503.05,2018-11-12 14:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,10516.0,2018-11-13 13:05:00+05:30
404,BUY,2018-11-14 09:20:00+05:30,10637.15,10650.35,10636.5,10648.85,0,10579.360754857533,10549.210188711013,10539.565767304537,43.17590253842877,83.86946078297797,10638.05,10551.95,35,0,5,0,10650.35,2018-11-14 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,10550.25,2018-11-14 14:05:00+05:30
405,BUY,2018-11-16 09:45:00+05:30,10664.15,10674.5,10664.15,10672.45,0,10639.086095020459,10626.950737924368,10594.768282664838,20.910549691331546,67.72985850628912,10665.9,10599.2,7,0,160,0,10674.5,2018-11-16 09:45:00+05:30,NIFTY 50_ema_adx_rsi_v3,10690.5,2018-11-20 13:30:00+05:30
406,SELL,2018-11-21 09:30:00+05:30,10653.3,10653.95,10628.8,10629.75,0,10658.32506742726,10677.043498748046,10685.326886755473,33.940140728469764,34.11960246531741,10674.05,10637.85,0,38,0,10,10628.8,2018-11-21 09:30:00+05:30,NIFTY 50_ema_adx_rsi_v3,10633.75,2018-11-21 14:30:00+05:30
407,SELL,2018-11-22 13:15:00+05:30,10592.0,10593.05,10573.25,10576.2,0,10607.523420172753,10613.117725865966,10631.311870391704,22.895940466440816,28.008881363936823,10631.9,10582.9,0,7,0,130,10573.25,2018-11-22 13:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,10561.35,2018-11-26 13:20:00+05:30
408,BUY,2018-11-27 10:35:00+05:30,10631.05,10640.35,10630.95,10637.1,0,10621.04343182166,10602.923957706938,10592.102619328289,24.83686969104852,61.63178365573926,10636.2,10596.65,52,0,16,0,10640.35,2018-11-27 10:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,10850.55,2018-12-04 09:25:00+05:30
409,SELL,2018-12-05 11:05:00+05:30,10793.8,10794.1,10783.65,10784.05,0,10802.921701159648,10823.744715564864,10844.864460740888,29.351638724381246,30.61498501602746,10809.2,10786.2,0,23,0,19,10783.65,2018-12-05 11:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,10649.55,2018-12-07 12:45:00+05:30
410,SELL,2018-12-10 09:35:00+05:30,10515.75,10522.15,10511.6,10512.6,0,10612.702316296729,10629.292019568704,10677.071390319923,38.79002557320348,21.618426760530426,10704.0,10513.75,0,5,0,226,10511.6,2018-12-10 09:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,10494.4,2018-12-11 11:50:00+05:30
411,BUY,2018-12-12 10:20:00+05:30,10645.35,10666.1,10644.4,10665.3,0,10616.485790033978,10569.61299184127,10551.370450113192,43.83771392746123,74.7966144961116,10653.25,10519.0,66,0,8,0,10666.1,2018-12-12 10:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,10898.65,2018-12-20 10:25:00+05:30
412,SELL,2018-12-21 12:10:00+05:30,10817.7,10817.75,10808.5,10814.65,0,10835.866469540419,10868.189252567141,10897.504864078946,46.01862535196183,31.432690485389102,10848.7,10814.8,0,29,0,18,10808.5,2018-12-21 12:10:00+05:30,NIFTY 50_ema_adx_rsi_v3,10653.2,2018-12-26 13:30:00+05:30
413,BUY,2018-12-27 10:50:00+05:30,10821.4,10833.8,10820.8,10831.95,0,10795.049374158378,10747.735088358488,10725.653915916926,36.99792218973384,72.15016876661687,10824.45,10774.35,50,0,11,0,10833.8,2018-12-27 10:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,10840.75,2019-01-01 09:15:00+05:30
414,SELL,2019-01-01 13:35:00+05:30,10821.8,10822.15,10808.3,10812.7,0,10826.056514965741,10834.00530667793,10841.217459349878,20.048663815318726,31.750112197022645,10839.1,10819.7,0,59,0,23,10808.3,2019-01-01 13:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,10856.55,2019-01-01 14:25:00+05:30
415,BUY,2019-01-01 15:20:00+05:30,10915.3,10922.85,10910.9,10922.6,0,10876.0544556327,10854.932621082637,10845.552816093652,46.29748167115689,81.85452468607863,10914.65,10807.95,12,0,6,0,10922.85,2019-01-01 15:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,10831.75,2019-01-02 12:30:00+05:30
416,SELL,2019-01-02 13:35:00+05:30,10787.05,10787.05,10762.45,10772.2,0,10816.907813990925,10840.127737734532,10847.786101831458,49.40103687517081,22.164056324201013,10876.75,10781.65,0,16,0,5,10762.45,2019-01-02 13:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,10714.6,2019-01-04 12:30:00+05:30
417,BUY,2019-01-08 14:05:00+05:30,10804.65,10812.1,10804.6,10811.95,0,10778.666289000306,10773.860644370465,10768.971387601625,21.658810536376404,72.96003961654355,10802.85,10756.55,8,0,124,0,10812.1,2019-01-08 14:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,10750.4,2019-01-09 14:00:00+05:30
418,SELL,2019-01-11 12:00:00+05:30,10775.7,10775.7,10758.3,10767.8,0,10796.564975262694,10809.834285954255,10815.593154133716,28.0795146207594,21.447994809817985,10820.45,10773.85,0,21,0,6,10758.3,2019-01-11 12:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,10805.9,2019-01-11 15:00:00+05:30
419,SELL,2019-01-14 10:00:00+05:30,10728.3,10730.3,10722.15,10722.15,0,10753.217872895631,10767.538316370303,10795.228839882468,31.03043909100591,31.013596626843523,10810.05,10723.0,0,10,0,57,10722.15,2019-01-14 10:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,10732.75,2019-01-14 14:50:00+05:30
420,BUY,2019-01-15 11:05:00+05:30,10834.5,10848.65,10834.5,10846.25,0,10817.950108534495,10785.435899270155,10772.05127887088,53.27110076693682,80.03864173905167,10837.0,10802.6,40,0,9,0,10848.65,2019-01-15 11:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,10870.2,2019-01-17 13:15:00+05:30
421,BUY,2019-01-17 14:45:00+05:30,10904.0,10916.0,10904.0,10914.25,0,10890.310818802773,10892.08643558391,10876.447189178898,32.18584380679222,65.47710885496582,10913.25,10844.9,6,0,203,0,10916.0,2019-01-17 14:45:00+05:30,NIFTY 50_ema_adx_rsi_v3,10868.05,2019-01-18 10:05:00+05:30
422,BUY,2019-01-21 10:30:00+05:30,10979.55,10987.2,10979.55,10983.8,0,10952.148614997743,10924.22612067221,10894.190803131334,33.54550700601921,74.91725860013476,10983.65,10885.9,15,0,302,0,10987.2,2019-01-21 10:30:00+05:30,NIFTY 50_ema_adx_rsi_v3,10921.8,2019-01-22 09:20:00+05:30
423,SELL,2019-01-23 15:05:00+05:30,10863.65,10864.8,10833.45,10834.0,0,10888.564611681719,10905.686099090046,10914.27987366369,41.86834126643729,15.850594908645903,10928.25,10860.15,0,11,0,7,10833.45,2019-01-23 15:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,10860.65,2019-01-24 15:15:00+05:30
424,SELL,2019-01-25 14:50:00+05:30,10791.95,10796.9,10779.5,10780.95,0,10833.367889213241,10860.72306093857,10875.233172315255,45.98489230557235,24.115134622421692,10900.1,10784.25,0,17,0,8,10779.5,2019-01-25 14:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,10690.25,2019-01-29 15:25:00+05:30
425,BUY,2019-01-31 11:20:00+05:30,10732.4,10743.8,10728.95,10742.45,0,10715.426510703082,10691.760332950073,10682.318224878078,29.359978481771247,68.62022204443394,10739.75,10678.8,26,0,7,0,10743.8,2019-01-31 11:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,10814.55,2019-02-04 13:00:00+05:30
426,BUY,2019-02-04 14:35:00+05:30,10886.6,10906.55,10885.7,10904.4,0,10863.394699479943,10856.17132351937,10829.385576860124,28.387358470053847,74.09606663786619,10892.65,10814.55,9,0,196,0,10906.55,2019-02-04 14:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,11025.6,2019-02-08 09:20:00+05:30
427,SELL,2019-02-08 12:55:00+05:30,10984.65,10984.65,10962.15,10962.75,0,10995.123439019113,11013.954411916447,11019.353158426964,37.21078421642045,27.432183156168335,11010.15,10979.7,0,50,0,6,10962.15,2019-02-08 12:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,11020.3,2019-02-08 14:05:00+05:30
428,SELL,2019-02-08 15:05:00+05:30,10969.35,10971.75,10944.2,10953.25,0,10991.82942024035,11000.037143264624,11013.047710763782,20.41528485581531,31.030993914148482,11022.75,10969.4,0,6,0,32,10944.2,2019-02-08 15:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,10716.7,2019-02-15 14:15:00+05:30
429,SELL,2019-02-18 09:40:00+05:30,10682.3,10682.65,10665.5,10671.25,0,10698.239585820747,10691.561852418366,10737.593701240705,29.17664963004975,39.131392079785186,10759.05,10674.75,0,5,0,417,10665.5,2019-02-18 09:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,10680.45,2019-02-18 09:45:00+05:30
430,SELL,2019-02-18 09:50:00+05:30,10666.8,10671.65,10654.05,10654.05,0,10691.300431930362,10689.1484074035,10736.062551987161,25.87944988343608,33.77486171660999,10759.05,10665.5,0,7,0,419,10654.05,2019-02-18 09:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,10667.4,2019-02-18 09:55:00+05:30
431,SELL,2019-02-18 11:25:00+05:30,10643.9,10644.15,10639.65,10640.2,0,10662.056027950473,10673.833448700896,10723.264837809977,20.10184774672397,33.457777831829674,10681.35,10641.2,0,26,0,438,10639.65,2019-02-18 11:25:00+05:30,NIFTY 50_ema_adx_rsi_v3,10688.8,2019-02-19 09:50:00+05:30
432,SELL,2019-02-19 14:55:00+05:30,10631.2,10641.5,10609.4,10613.75,0,10672.608926378876,10680.9389070048,10691.099706464614,25.28371725781737,24.660988565618638,10716.65,10617.75,0,5,0,501,10609.4,2019-02-19 14:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,10693.45,2019-02-20 09:30:00+05:30
433,BUY,2019-02-21 11:20:00+05:30,10751.75,10762.2,10751.65,10759.95,0,10738.913276539455,10720.273356600397,10695.392840116343,21.331484346786734,69.92521507826612,10753.85,10721.65,38,0,28,0,10762.2,2019-02-21 11:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,10773.25,2019-02-26 09:40:00+05:30
434,BUY,2019-02-26 12:35:00+05:30,10837.9,10856.4,10837.45,10854.3,0,10821.354738617802,10815.121833450481,10798.302154945588,21.408196831690066,67.12235846999417,10841.1,10791.45,13,0,268,0,10856.4,2019-02-26 12:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,10829.7,2019-02-27 11:55:00+05:30
435,SELL,2019-02-28 12:55:00+05:30,10805.1,10805.1,10797.8,10798.4,0,10811.512451606222,10817.263576991596,10823.169777086096,24.309722683436696,36.801150105887324,10830.85,10798.8,0,15,0,66,10797.8,2019-02-28 12:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,10827.1,2019-02-28 13:50:00+05:30
436,BUY,2019-03-01 15:00:00+05:30,10864.0,10875.65,10864.0,10873.85,0,10850.609259372712,10843.76709235472,10833.218665623464,26.771743203352877,76.40756746783953,10864.55,10823.2,11,0,66,0,10875.65,2019-03-01 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,11009.7,2019-03-08 10:00:00+05:30
437,BUY,2019-03-11 09:20:00+05:30,11104.4,11117.6,11104.4,11112.15,0,11045.068662622105,11036.008403854094,11022.2776040375,20.597265424553882,84.22824199000299,11105.65,11014.0,8,0,373,0,11117.6,2019-03-11 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,11491.05,2019-03-22 10:50:00+05:30
438,SELL,2019-03-22 15:05:00+05:30,11447.75,11448.75,11434.7,11439.0,0,11467.198239524583,11487.061051379691,11496.201023372028,42.27249555200542,26.53789652552925,11512.85,11442.75,0,21,0,8,11434.7,2019-03-22 15:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,11387.4,2019-03-26 09:30:00+05:30
439,BUY,2019-03-26 15:20:00+05:30,11484.65,11494.85,11482.3,11492.2,0,11451.57122469566,11418.407673188489,11408.694814133756,60.40626388517421,85.22963902868165,11491.45,11399.15,37,0,5,0,11494.85,2019-03-26 15:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,11413.55,2019-03-27 13:50:00+05:30
440,BUY,2019-03-28 09:50:00+05:30,11493.6,11503.4,11492.65,11503.25,0,11475.516943690007,11480.98524999864,11459.220888004109,22.01319347273687,61.643797180916245,11498.7,11428.1,7,0,89,0,11503.4,2019-03-28 09:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,11672.6,2019-04-03 14:30:00+05:30
441,SELL,2019-04-04 10:15:00+05:30,11637.0,11637.0,11618.9,11620.05,0,11650.527528264663,11678.657015574941,11687.118076882745,36.23317411484381,26.783273897292503,11682.5,11629.7,0,30,0,7,11618.9,2019-04-04 10:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,11662.25,2019-04-05 09:20:00+05:30
442,SELL,2019-04-08 13:25:00+05:30,11622.7,11627.35,11604.85,11606.1,0,11627.94088215081,11636.955507377143,11645.76035347209,28.296727128833368,29.682218895392978,11640.65,11619.35,0,29,0,20,11604.85,2019-04-08 13:25:00+05:30,NIFTY 50_ema_adx_rsi_v3,11634.45,2019-04-09 10:00:00+05:30
443,SELL,2019-04-09 12:05:00+05:30,11579.05,11579.6,11569.9,11574.1,0,11589.70505164579,11597.952262968558,11622.768037274169,22.023609080704112,37.89279122825512,11614.5,11576.7,0,17,0,79,11569.9,2019-04-09 12:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,11630.5,2019-04-09 13:55:00+05:30
444,SELL,2019-04-11 10:05:00+05:30,11581.65,11583.35,11568.9,11569.55,0,11591.980510254536,11609.370593451458,11625.68704622674,26.893377613403782,31.3391165673695,11616.15,11572.3,0,36,0,20,11568.9,2019-04-11 10:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,11598.2,2019-04-11 15:10:00+05:30
445,BUY,2019-04-12 14:35:00+05:30,11640.15,11653.45,11638.6,11653.45,0,11624.255003681614,11610.874349344289,11606.400310615092,33.63688186376906,75.09437030262865,11650.9,11585.45,14,0,5,0,11653.45,2019-04-12 14:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,11744.05,2019-04-18 15:15:00+05:30
446,SELL,2019-04-22 11:50:00+05:30,11660.0,11660.4,11655.65,11655.7,0,11666.763441908035,11691.9982228898,11722.415031964923,36.793617743859556,33.85021285853519,11671.5,11656.05,0,38,0,24,11655.65,2019-04-22 11:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,11636.0,2019-04-23 13:45:00+05:30
447,SELL,2019-04-23 15:00:00+05:30,11583.2,11583.2,11564.9,11573.75,0,11610.048713782926,11618.186201677112,11654.667346208707,24.284516645808168,22.863371546120433,11643.3,11583.55,0,6,0,137,11564.9,2019-04-23 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,11614.1,2019-04-24 13:00:00+05:30
448,BUY,2019-04-25 09:20:00+05:30,11731.4,11746.8,11729.95,11742.8,0,11695.600435724793,11656.345654013796,11641.161786739522,53.45107799250197,84.69169580413998,11740.7,11629.55,22,0,7,0,11746.8,2019-04-25 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,11643.15,2019-04-25 15:00:00+05:30
449,BUY,2019-04-26 14:20:00+05:30,11737.7,11746.95,11733.25,11744.35,0,11706.715123920876,11695.787474249559,11689.758276874534,22.004488247889213,81.90117384388522,11743.75,11666.85,10,0,5,0,11746.95,2019-04-26 14:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,11656.0,2019-04-30 10:00:00+05:30
450,BUY,2019-05-02 10:15:00+05:30,11776.3,11785.25,11774.95,11780.9,0,11742.372567993503,11724.935790074633,11704.877194193392,20.198435159231174,68.95272400937839,11778.8,11699.8,10,0,106,0,11785.25,2019-05-02 10:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,11710.35,2019-05-02 14:55:00+05:30
